46.27,30.00,12.95,6.62,6.94,15.54,11.36,-16.65,10.68,-16.75,3.50,-19.98,1.57,23.81,3.53,-9.63,-21.90,-30.00,-23.10,16.18,-28.69,15.40,23.50,-30.00,25.89,9.32,3.76,-11.42,-2.38,-13.71,-18.68
45.11,9.98,26.41,-26.94,8.64,-7.91,-29.13,15.53,12.66,-30.00,13.90,3.64,-6.97,-27.16,-2.47,-7.51,22.58,17.21,-10.20,-9.63,25.84,19.93,1.64,16.77,-2.35,-16.70,25.96,18.98,14.83,-13.27,30.00
48.07,7.49,11.05,-30.00,13.42,-19.77,3.47,-19.72,-0.81,-11.12,9.53,-13.84,-24.06,-2.93,-7.10,18.93,12.82,30.00,12.96,-24.03,30.00,12.50,-30.00,11.39,-30.00,23.99,-4.39,6.15,-9.00,-14.25,30.00
46.69,-30.00,-11.04,-1.68,-13.85,30.00,12.98,15.94,17.60,-9.90,13.51,3.98,-13.01,30.00,12.60,-30.00,-11.43,16.02,-4.77,16.63,-15.86,-30.00,-11.28,-1.11,-20.22,-13.36,-23.57,1.78,3.72,23.70,-5.51
44.23,30.00,-24.01,-29.20,25.22,30.00,-22.77,6.85,-6.70,-19.19,-15.22,-18.60,-21.63,24.26,15.18,30.00,24.76,30.00,-13.67,-30.00,23.61,-29.24,23.48,-30.00,-12.68,25.70,-28.49,2.28,-1.33,-24.53,13.36
45.55,28.61,-15.89,-12.86,-20.61,-25.66,27.45,5.18,-19.61,-4.82,15.70,-7.79,23.16,-4.58,-8.35,30.00,13.38,-30.00,14.08,30.00,-22.94,-4.65,-4.97,-6.17,4.47,-23.37,-6.81,14.99,-18.71,-6.10,-23.09
45.74,-1.23,-20.74,-10.16,-30.00,-24.79,-30.00,23.66,23.02,-30.00,-12.31,10.52,-24.59,-30.00,23.08,-23.01,-23.23,-23.75,1.78,-11.46,3.91,-19.68,-13.11,30.00,12.33,6.78,-6.44,-23.30,30.00,24.22,30.00
46.61,-30.00,24.89,13.31,30.00,-13.38,30.00,25.86,30.00,-23.95,30.00,13.45,3.71,-19.37,3.65,-20.38,19.53,5.04,1.42,28.62,25.17,28.05,0.89,19.78,21.22,-26.31,-28.11,3.23,8.78,4.28,-20.46
43.97,-2.07,24.11,-30.00,23.76,30.00,-14.04,-19.62,5.15,23.02,-7.12,-24.20,3.62,10.90,-30.00,12.91,-30.00,22.49,15.48,18.01,-21.66,-24.47,-2.58,23.56,1.03,5.13,10.61,-9.14,-3.41,23.39,-23.87
45.64,14.91,-23.45,2.48,-27.63,-2.15,-6.61,15.12,18.99,14.08,-30.00,13.92,-9.92,-5.97,9.65,-13.91,-30.00,13.09,-3.79,-23.17,7.33,-26.79,-19.21,-26.36,30.00,24.86,28.54,-4.69,11.29,-2.07,16.64
