-6.42,-12.70,-4.95,-1.21,-8.66,-18.93,14.27,14.58,16.66,-7.97,-30.00,30.00,24.08,-30.00,-13.75,17.24,17.76,8.72,-2.58,-5.57,2.86,3.00,-15.70,7.70,-0.84,4.99,-3.84,30.00,-18.98,-4.50,14.87
-5.80,-6.69,9.29,-0.40,-8.70,-9.13,20.77,-30.00,-18.87,-6.07,18.04,7.28,27.43,6.42,-30.00,-30.00,10.57,-7.58,-17.01,-11.74,-7.40,23.96,-3.35,8.96,23.92,-18.23,-18.70,-3.77,-1.54,-15.92,-7.50
-5.50,-0.15,2.78,3.98,-11.12,27.95,30.00,22.71,-17.74,-3.58,-7.61,-3.03,-5.51,30.00,-13.01,-29.91,-26.95,30.00,-15.32,-11.32,24.08,11.81,21.88,2.39,-5.66,0.38,4.79,11.80,-9.34,-5.51,8.28
-6.14,-3.68,-3.00,1.14,21.12,11.80,-16.92,21.43,-10.75,4.63,-18.20,-17.52,-2.37,5.49,-9.74,7.01,1.05,-30.00,6.70,-13.25,-15.49,-14.84,-30.00,-19.30,-28.46,16.02,8.43,5.85,-27.48,-30.00,-11.60
-5.45,17.17,18.15,-8.39,30.00,29.46,-30.00,13.78,-30.00,11.52,-0.80,15.70,15.70,15.60,-29.13,-4.16,10.44,-22.73,10.25,13.31,-16.14,8.34,3.33,-2.39,-0.21,-12.92,-1.86,8.33,-2.41,-17.81,-15.30
-5.55,15.70,-0.10,10.65,8.85,30.00,-4.05,-4.53,16.53,-30.00,10.19,4.37,6.45,6.55,-8.67,-26.03,16.18,1.47,-30.00,2.08,-6.04,-30.00,1.02,6.27,-18.86,-1.47,28.42,-10.14,4.17,-18.65,30.00
-5.67,-24.89,4.93,2.91,-7.68,-3.27,-30.00,-18.36,-4.90,-19.41,-10.42,-2.06,-10.44,-11.53,6.08,-5.75,7.80,30.00,-16.80,-18.64,-30.00,1.85,1.01,1.54,-9.88,26.95,30.00,9.86,5.02,-7.51,-22.15
-6.29,-8.91,3.63,21.19,-22.49,3.93,-3.40,-15.81,-30.00,-1.72,30.00,9.72,8.60,3.95,9.05,-2.14,-30.00,-11.54,9.84,-3.90,15.06,30.00,-1.51,10.31,8.78,5.65,-10.12,-2.31,-10.86,-7.73,-1.30
-6.09,12.63,-3.96,30.00,-12.26,-10.02,-30.00,9.53,30.00,22.35,-30.00,8.26,-15.15,-18.33,-5.57,-16.90,12.15,-3.96,-19.56,-17.02,8.87,-8.33,-3.24,-11.76,-0.70,4.43,8.58,-30.00,8.85,-6.17,27.27
-5.86,-7.63,1.99,9.33,-6.35,12.05,30.00,0.75,30.00,2.21,-5.67,-13.49,-30.00,-12.30,30.00,30.00,28.43,-11.28,7.30,10.27,7.35,-5.57,-11.05,5.07,20.40,-13.97,17.73,-11.88,10.52,19.25,7.35
-6.96,1.13,-30.00,6.25,-2.30,-13.09,15.97,-0.92,8.83,-5.06,5.87,30.00,17.51,1.30,-3.67,8.38,-7.99,-9.57,-6.78,5.83,21.08,21.54,-5.20,-21.57,-17.57,-17.79,8.87,-4.34,-1.57,-0.90,-8.54
-5.56,5.52,-5.94,4.08,30.00,16.16,12.80,-10.44,-30.00,30.00,12.57,-0.32,4.84,-22.03,11.94,27.70,-14.89,-2.85,5.59,30.00,11.24,-12.09,2.13,-12.01,-12.80,9.68,28.08,-4.92,-5.46,-13.94,30.00
-5.63,22.62,30.00,30.00,9.74,-21.96,-30.00,-3.16,-1.53,23.28,7.09,-25.02,-28.00,28.56,-6.83,-5.60,8.39,1.43,-3.91,8.52,-13.46,25.74,28.97,7.67,9.50,-11.07,5.24,1.74,-2.96,-6.78,1.26
-5.98,9.55,-3.50,15.30,17.49,-2.83,-6.69,-24.21,-7.92,-11.28,-12.01,30.00,-11.80,-14.97,8.25,-7.11,7.56,0.41,-28.69,-0.78,-13.27,-11.54,19.82,7.81,-10.75,19.23,2.30,8.91,30.00,14.28,3.68
-5.97,-2.09,5.45,-23.54,-6.29,7.28,4.14,1.40,1.22,-21.12,8.70,8.32,-2.63,-30.00,-6.42,-7.86,-2.81,-15.24,19.55,19.73,-3.02,26.02,-14.98,9.48,28.27,18.11,20.04,4.97,-17.01,-7.17,-7.68
-5.57,30.00,30.00,-1.53,-9.33,-7.52,-12.33,7.27,8.66,-5.97,9.79,8.27,-3.26,12.05,6.86,30.00,-12.57,6.01,-5.30,3.66,-15.96,1.19,-20.89,9.73,-30.00,12.25,30.00,-14.18,-1.23,0.68,22.93
-5.96,0.95,-11.97,-15.20,-9.89,-4.82,9.63,-26.16,14.96,1.46,15.99,-17.34,13.97,8.33,-6.75,30.00,14.95,-8.25,-12.53,9.34,-5.98,4.09,-0.50,-30.00,-30.00,14.35,30.00,-13.06,-11.36,-8.23,30.00
-5.91,6.60,-30.00,20.44,5.06,2.47,18.82,-19.83,-13.44,-11.40,19.86,5.75,17.51,-20.68,-17.08,-1.13,-15.51,1.10,0.87,-20.16,-13.06,9.32,15.46,17.42,13.84,-19.84,-24.48,-2.27,7.47,-6.39,-8.11
-5.89,6.58,-30.00,-4.79,4.39,30.00,13.35,12.40,1.68,23.83,30.00,14.56,12.87,-20.28,-7.47,-3.88,1.47,7.82,0.62,13.86,-3.03,-23.66,-9.43,-13.06,22.53,8.46,1.76,7.63,6.77,2.57,1.73
-6.54,30.00,-25.77,6.90,-13.85,-15.49,11.28,-0.67,4.14,-11.06,-7.46,11.23,6.76,-30.00,-30.00,3.51,5.37,8.60,3.56,12.67,5.40,-5.72,-6.48,9.39,-17.11,5.34,-30.00,21.65,-3.73,28.42,15.85
-6.02,2.09,-19.34,17.87,1.53,2.48,13.21,-7.18,-18.04,-9.25,30.00,22.13,-4.25,-0.09,13.03,-6.04,2.21,-3.77,17.17,-13.45,-6.69,6.85,-1.59,12.00,4.93,8.34,-7.81,-1.69,-30.00,-6.65,17.16
-6.12,-7.88,-8.58,-22.23,-22.46,-8.08,-11.34,2.90,-27.16,2.91,-7.74,3.73,1.04,-1.78,-10.85,-1.40,-30.00,5.81,-2.14,3.19,-17.74,25.18,30.00,25.36,5.03,-5.69,-15.73,1.51,5.35,-8.93,-30.00
-6.24,-15.27,-2.49,2.30,-10.74,-15.22,15.48,4.96,-15.70,-20.46,-5.22,-7.78,26.18,-8.44,3.58,-16.02,27.36,30.00,3.53,7.30,5.95,-23.49,-6.86,-7.97,8.80,0.98,1.59,-7.01,4.48,20.63,-4.73
