1991494.00,4.13,4.34,-0.04,-5.84,-5.20,9.75,8.83,0.08,-10.35,44.40
685595.75,0.83,-3.22,2.04,-9.03,5.18,2.80,-2.51,2.70,9.62,100.00
981379.19,-3.91,-7.80,-3.74,-6.30,-2.24,7.09,0.24,-0.44,-10.87,100.00
1140467.00,8.53,-3.67,0.04,-2.56,-5.70,-2.95,7.03,-0.34,-11.70,100.00
2719570.75,0.94,-6.24,3.24,-8.41,-7.05,-7.37,10.24,8.13,6.12,1.57
689305.81,-6.13,3.89,6.13,1.94,-3.27,-3.44,-2.97,7.25,-8.84,65.60
533812.25,4.73,-1.83,5.35,-5.39,-6.04,3.24,3.29,-6.24,9.99,91.23
1780673.25,-5.76,-3.08,6.60,7.83,-6.31,-8.04,8.00,6.61,1.27,-4.67
1067106.50,7.21,7.89,2.07,6.95,1.50,-3.22,-3.84,1.19,7.10,100.00
524376.06,-1.32,-5.79,-1.77,0.15,-7.91,0.75,-1.34,1.66,-3.38,12.61
470401.50,-5.16,4.85,-1.76,-5.29,-4.24,1.28,6.75,0.90,-6.51,31.00
316006.12,3.18,1.04,-5.00,0.40,1.56,-0.20,-0.56,-5.74,-11.02,100.00
529432.44,-3.97,-4.87,2.75,-4.25,-5.42,-0.95,-5.80,-1.36,-11.16,87.30
761978.38,-4.19,7.81,2.90,4.78,6.40,1.02,2.05,-0.54,-7.61,11.11
3352463.00,-3.26,6.81,11.61,-0.45,2.75,-7.93,2.42,-6.48,2.88,100.00
575297.81,4.54,2.89,8.53,4.52,4.45,1.91,0.71,1.94,-10.01,100.00
272706.84,0.45,5.58,-2.09,-2.06,-2.27,-2.20,6.11,2.48,9.21,100.00
1142720.62,-6.16,2.33,-4.80,7.54,5.02,-4.71,0.32,0.66,13.22,100.00
2041944.88,6.40,1.53,-3.62,0.55,4.84,-2.05,-9.16,6.64,-0.98,100.00
1412862.50,-5.93,-3.83,4.11,3.99,-4.52,-8.43,-2.52,3.09,11.39,54.61
988061.06,-6.69,-6.50,1.01,-3.10,-5.72,-4.93,-4.02,-0.29,-4.02,-36.72
528130.81,-1.91,-5.55,7.46,4.08,-2.92,3.35,-0.39,-5.18,-5.67,13.14
765736.75,0.88,4.10,-1.31,6.26,-5.97,-0.57,0.89,2.92,6.10,100.00
860437.31,6.62,2.87,2.90,-4.83,-3.30,-4.30,0.73,-8.52,10.94,80.00
1797090.75,3.58,-1.39,-8.77,8.02,-4.43,-6.51,8.58,2.30,-0.01,-35.51
821790.44,-4.89,1.80,7.01,-7.54,4.40,0.48,-0.17,0.81,-1.44,-35.30
1086719.38,2.49,2.82,4.15,6.85,-1.97,-4.67,-7.44,-3.20,3.08,72.27
394300.56,-1.00,-1.60,1.17,1.56,-0.11,4.26,-7.08,-1.79,8.25,91.68
1848819.50,-8.65,-3.24,3.71,-1.02,4.67,3.41,-4.07,-6.41,1.67,100.00
866799.12,7.36,8.50,-0.82,-2.46,0.21,-1.14,2.48,-3.02,8.17,100.00
