-5.11,-24.33,-11.49,-23.03,-2.19,-0.98,20.04,-14.22,1.96,24.08,7.04,1.93,3.72,3.00,0.54,-2.18,-13.08,-12.45,4.63,1.30,-15.41,-11.39,11.39,4.28,-13.65,-3.78,5.36,13.48,7.11,5.33,7.61
-4.03,7.40,7.61,-5.68,30.00,27.66,1.66,13.52,-1.65,0.78,-0.83,30.00,5.24,30.00,27.67,10.13,28.56,18.56,18.91,17.66,20.02,9.58,27.26,3.57,-14.27,13.11,-16.66,7.94,-4.69,9.12,8.09
-4.92,30.00,30.00,-10.30,-5.19,6.56,-5.62,-10.09,3.50,0.71,20.04,-0.49,-4.64,10.18,-30.00,12.05,-27.04,30.00,-0.43,-1.08,7.44,13.08,30.00,-3.90,30.00,-4.48,-3.15,-8.39,3.10,-6.83,-8.31
-4.63,30.00,30.00,27.14,30.00,4.51,5.41,-10.86,7.48,20.96,-4.40,2.59,14.90,5.75,-3.32,1.24,26.77,-2.07,23.47,6.60,12.91,18.88,1.67,5.60,2.26,-2.35,27.61,7.17,30.00,26.14,11.42
-5.70,22.85,-1.60,11.26,6.16,19.02,-16.00,1.19,-6.51,11.45,16.20,-2.66,-2.40,-18.98,13.55,7.83,-6.59,5.58,-2.61,-7.83,-2.37,2.98,5.03,-6.80,22.23,11.18,-10.84,-8.28,-0.77,8.22,-5.89
-4.59,16.21,9.59,-3.94,-21.21,29.58,8.11,14.10,13.49,15.98,-10.62,-10.03,10.07,6.75,11.08,13.00,30.00,16.99,17.68,4.27,18.83,18.16,-9.42,-0.58,6.94,0.59,-6.24,20.65,20.04,9.71,-9.10
-4.29,10.52,12.44,24.76,4.70,0.58,2.86,-0.66,21.10,18.69,29.99,30.00,13.78,6.77,28.41,7.41,1.04,5.35,0.60,-3.82,-4.85,-28.57,-6.41,-10.77,-7.91,28.08,-7.79,-6.05,0.86,28.17,-6.03
-5.41,29.79,9.65,30.00,-3.42,-3.31,-25.51,15.66,5.58,-20.82,-4.23,-0.17,3.42,-6.26,-0.02,25.33,4.35,6.08,-4.91,2.61,-2.82,19.33,-3.84,0.12,5.39,-5.01,17.55,1.71,11.12,26.66,17.56
-4.60,-24.84,-16.38,-7.25,14.05,4.59,13.01,8.46,-21.16,-19.58,22.06,17.27,2.99,-9.87,22.21,3.37,2.90,-5.82,23.02,30.00,-9.14,5.33,5.81,1.09,8.62,-30.00,-1.15,30.00,-21.24,30.00,-30.00
-4.88,10.44,21.66,6.05,-7.86,-15.49,3.40,1.13,13.72,26.79,20.10,29.87,10.06,6.43,5.72,3.47,5.02,3.44,20.86,-2.39,0.73,-1.58,-7.32,-4.64,16.12,6.03,-18.28,1.36,-7.24,-17.73,-3.76
-3.87,-0.55,-17.69,25.66,5.00,23.02,-1.59,-2.45,16.89,-15.92,-10.29,-12.79,29.01,13.68,13.31,6.81,-24.77,-8.38,27.92,-19.51,14.12,0.24,-3.04,-19.56,5.89,23.20,-1.56,9.00,-2.70,-6.38,-3.40
-4.77,3.92,22.93,6.60,-2.54,14.87,30.00,19.65,16.17,-11.58,8.75,8.15,22.45,10.71,8.41,-8.26,15.10,1.52,-1.68,-10.36,12.91,30.00,4.21,7.87,6.59,19.16,20.56,6.39,8.51,0.11,9.24
-5.67,1.15,17.30,5.26,4.10,5.94,4.93,16.13,-10.85,-10.66,11.03,-3.35,-1.62,-19.37,-2.40,12.71,-8.75,-2.37,-0.39,30.00,-2.28,-1.00,-2.40,0.49,7.45,5.58,12.94,12.85,-9.87,6.75,0.41
-4.21,-1.48,29.94,-22.87,-0.77,-20.29,17.57,2.47,-5.16,-3.17,18.81,-28.49,21.58,30.00,-16.81,-11.93,-4.58,3.22,-4.55,-6.30,11.67,7.36,12.03,15.25,28.82,2.13,22.39,1.91,-3.42,-2.94,-10.91
-4.28,-17.72,-6.09,29.04,25.67,-24.16,19.03,25.41,-24.39,-4.86,1.21,15.15,-8.13,23.03,-6.76,0.68,8.77,-4.10,9.34,14.01,3.32,-8.23,22.82,12.22,18.09,25.24,29.27,9.78,0.62,-8.84,-3.93
-4.41,-4.99,0.56,25.52,-1.20,12.28,5.81,20.69,-9.64,11.59,7.02,3.79,6.78,30.00,8.87,2.91,-15.15,-2.01,3.80,-2.79,29.82,-7.65,-1.45,21.54,-8.02,10.00,10.81,5.33,30.00,28.95,-25.90
-5.33,-3.09,13.43,0.20,16.32,-4.74,3.87,11.28,-7.84,11.86,25.26,3.48,0.43,-2.02,9.16,8.97,9.91,29.24,4.68,6.69,-2.73,29.80,4.76,20.42,-3.79,4.64,0.03,14.56,21.72,12.55,-3.23
-4.15,12.21,10.80,-5.11,17.06,3.58,19.13,14.71,13.65,-2.04,0.44,2.52,7.55,6.09,14.52,20.39,-11.25,16.18,-2.84,13.50,6.09,19.74,15.44,8.69,-2.20,29.97,30.00,-2.05,-6.83,25.96,-1.24
-4.96,-1.56,-5.80,27.59,10.11,1.66,18.80,2.65,-1.21,14.86,-2.55,14.76,0.99,9.25,9.02,0.91,7.41,12.67,29.78,28.40,19.01,27.63,25.76,6.33,0.51,25.71,20.59,19.19,2.38,-7.43,8.27
-5.04,14.51,-0.86,13.52,0.76,-19.06,1.04,-2.08,-3.36,21.76,13.57,-8.32,-20.17,10.73,18.88,2.37,-6.59,3.16,-7.16,4.45,1.24,-16.02,27.96,20.01,18.95,4.69,-1.98,16.67,2.77,-0.61,9.74
-4.42,6.32,8.78,-11.97,30.00,-3.37,28.42,10.93,-0.87,6.10,30.00,-1.51,-4.98,2.11,1.63,10.23,18.61,24.68,12.31,30.00,-13.66,-11.75,-5.66,3.54,29.60,30.00,-7.23,-10.67,15.79,30.00,3.07
-4.67,9.51,3.83,3.19,22.15,22.24,30.00,19.75,16.11,-5.65,26.45,14.23,2.91,5.09,16.49,8.87,1.89,23.76,-8.98,-20.47,15.82,11.27,-0.53,4.24,-5.69,4.87,-10.67,7.53,-13.64,6.42,4.50
-5.49,14.77,2.43,9.70,-8.04,16.18,-3.56,5.59,-21.12,1.48,1.12,10.25,9.21,15.37,-3.32,-16.96,-0.36,-9.38,-24.88,-5.03,5.74,-2.26,12.90,30.00,1.77,16.94,-3.22,1.42,5.37,-7.04,-16.85
-5.49,8.42,24.86,-15.98,12.61,5.22,4.24,11.40,-5.61,-4.14,18.05,-5.33,-11.41,4.55,-7.04,-7.17,-5.56,22.51,13.48,-0.05,5.36,-8.92,11.31,14.15,5.79,-5.23,-3.91,8.32,6.88,0.33,17.89
-4.71,-8.16,14.24,10.04,11.54,12.56,-9.81,9.74,21.83,5.35,-2.62,30.00,16.13,7.02,13.85,8.10,8.51,-4.45,1.09,-3.85,0.38,22.57,14.67,29.03,18.48,2.38,8.37,11.95,-6.53,-8.67,-2.36
-4.07,-22.30,27.51,25.98,13.99,-7.07,3.88,12.71,2.01,23.50,5.15,-1.29,26.22,10.44,17.21,-4.46,3.87,-7.45,11.74,18.84,10.15,26.28,-7.67,-4.87,3.49,4.65,5.72,16.38,16.17,15.75,13.16
-4.25,-3.18,22.93,3.86,-5.67,27.26,-8.25,12.64,8.82,23.56,-7.26,20.15,12.67,3.67,-5.82,-2.95,-6.41,-12.82,-3.04,4.29,0.07,4.45,-0.38,11.79,4.03,-11.84,9.60,-2.39,-6.15,-4.99,-11.79
-4.34,-11.93,22.28,-20.90,5.61,9.01,-17.67,-8.40,5.68,6.62,-20.76,6.71,0.61,-2.48,-21.72,15.15,15.94,14.85,-16.74,8.86,-12.75,28.29,-19.29,15.01,10.75,13.77,15.75,16.97,12.95,5.75,-4.43
-5.42,9.70,-9.96,11.33,15.70,-0.90,-7.37,-12.04,-25.11,1.54,3.39,13.00,-1.65,2.12,9.59,9.15,-5.42,8.48,-3.95,9.87,3.91,-3.60,8.27,3.91,0.18,-3.33,3.89,-8.10,-2.49,1.74,-10.67
-4.18,-3.25,-13.68,-0.46,6.27,-30.00,22.73,7.52,15.31,7.82,3.04,-8.56,-26.74,-15.10,-0.97,16.36,12.49,4.28,15.42,14.43,24.87,18.26,-5.51,0.63,22.45,10.01,30.00,21.01,23.40,23.00,3.40
