1606.96,-453.97,302.49,-437.61,278.11,512.00,-399.77,-435.54,512.00,-436.94,512.00,512.00,-440.58,512.00,-452.71,-408.40,-430.48,-420.81,512.00,-410.47,512.00
1442.82,512.00,-422.01,512.00,512.00,-421.24,-391.20,-418.00,512.00,-400.99,512.00,-420.10,512.00,512.00,512.00,-420.71,512.00,-410.24,308.80,512.00,-417.43
1526.39,512.00,512.00,512.00,512.00,-404.85,-402.78,-420.34,-432.04,512.00,-409.60,295.90,-423.67,-405.81,-423.81,512.00,512.00,512.00,299.08,512.00,512.00
1596.50,512.00,512.00,512.00,-427.76,512.00,512.00,-407.86,512.00,512.00,-418.86,-436.90,-385.04,-421.08,512.00,-427.96,512.00,512.00,512.00,-415.64,512.00
1363.35,-439.75,512.00,-411.43,512.00,-427.39,-409.60,-415.35,-418.69,512.00,512.00,-422.68,512.00,512.00,-405.95,512.00,-418.17,-382.44,512.00,512.00,-400.96
1345.48,-403.64,300.57,-418.31,512.00,-425.38,512.00,512.00,-414.68,512.00,-438.39,-427.18,-406.29,-410.88,512.00,-409.69,-384.35,512.00,-429.62,512.00,512.00
1578.14,-420.18,-447.13,512.00,512.00,-427.47,512.00,512.00,512.00,-427.05,512.00,512.00,-445.54,512.00,512.00,-448.42,512.00,512.00,-412.52,-427.73,-438.73
1429.48,512.00,512.00,512.00,-409.60,-416.61,-415.95,-415.08,-411.66,323.84,-427.99,512.00,-425.64,-437.68,512.00,512.00,-394.84,512.00,512.00,512.00,-442.70
1688.61,-423.66,512.00,506.11,512.00,-217.89,-414.51,-413.80,-423.23,-422.07,338.02,-406.27,512.00,512.00,-440.57,-420.15,312.95,-430.30,512.00,-462.03,-423.71
1560.13,512.00,512.00,310.64,-413.14,-423.34,512.00,512.00,-415.58,512.00,-399.29,309.20,-429.30,298.93,512.00,-438.75,512.00,512.00,512.00,-405.54,-429.50
1401.68,512.00,-424.54,-420.51,512.00,-425.39,-403.06,512.00,512.00,512.00,512.00,512.00,-412.55,512.00,-412.68,512.00,512.00,-435.56,512.00,-414.45,-440.21
1462.58,512.00,-418.88,512.00,-442.31,-419.00,512.00,-407.77,512.00,512.00,-442.30,-419.65,512.00,-412.92,512.00,512.00,512.00,-391.76,-420.78,512.00,-397.15
1585.32,-418.49,512.00,512.00,-434.97,-409.60,512.00,512.00,512.00,512.00,512.00,-411.84,512.00,512.00,-419.07,512.00,319.65,-418.71,-420.44,512.00,512.00
1313.62,-409.45,512.00,-424.36,-428.34,512.00,-430.63,-395.20,-417.29,512.00,512.00,-411.83,-413.89,512.00,512.00,512.00,-405.83,512.00,512.00,-416.56,512.00
