178.33,2.92,1.88,-0.80,0.95,0.26,-5.22,-5.63,-0.87,-1.73,2.09,-3.07,-3.66,1.26,-3.64,-0.55,8.15,0.89,1.07,1.54,3.65
158.49,3.83,-1.79,1.64,0.75,-1.42,-0.70,-1.22,1.95,1.84,4.81,-2.75,1.86,1.74,-1.20,1.30,-9.70,-0.25,-0.27,-1.31,2.20
172.05,0.14,0.22,0.48,-3.91,-6.00,-3.83,-4.50,-0.51,0.86,0.76,0.85,1.10,0.03,5.75,-0.18,3.05,-0.11,-3.02,-16.88,-2.94
172.82,-32.00,-2.86,4.00,-1.66,-0.84,1.60,-4.67,1.13,4.89,-1.06,1.60,0.62,-0.62,2.15,-1.30,-0.90,2.17,-2.02,0.97,12.06
172.95,-12.50,-2.18,0.23,0.16,-0.81,1.35,0.18,-1.12,-0.26,-3.79,-1.12,2.04,2.11,-0.76,20.94,1.12,-0.87,0.85,-7.43,18.85
162.16,-9.65,-0.01,-0.21,0.02,-0.25,2.72,1.21,3.32,2.68,-2.93,-3.89,-4.77,0.47,-0.22,-3.15,-1.09,-1.98,-4.76,0.93,4.95
166.48,2.24,1.04,1.33,-4.99,-3.41,1.79,-0.92,4.06,-4.88,-0.91,0.12,3.15,0.58,-0.50,8.19,-3.89,-1.72,-0.55,-0.32,-0.77
164.72,-0.94,0.70,0.50,0.31,-0.08,-0.52,-2.66,-2.26,-1.99,-4.58,-1.06,-0.59,0.09,4.46,-2.64,0.53,2.96,-8.29,4.29,6.57
132.27,-0.88,-3.08,0.60,-0.25,2.58,2.38,0.15,-0.70,-0.88,0.96,0.08,2.51,1.75,1.76,1.42,-3.09,-0.66,-0.12,-2.62,-2.99
173.41,6.43,-1.38,-4.12,2.57,-1.35,1.93,-2.44,0.88,-7.12,-2.08,1.16,0.97,0.99,-1.24,-3.88,0.93,-0.46,0.42,7.16,1.48
165.40,-2.02,0.12,-1.98,-1.72,8.15,-0.50,-1.77,-0.13,-2.42,-0.61,3.63,0.61,-1.91,0.58,-0.64,-0.23,-2.59,-1.76,-2.20,-32.00
171.23,1.49,-0.12,-2.10,-0.41,2.18,-6.66,-0.18,0.33,6.32,0.65,-4.05,4.05,-0.23,-1.23,-2.49,2.28,0.46,0.09,5.05,1.91
179.81,6.04,-1.93,-2.03,0.03,-2.11,2.26,4.60,5.67,-3.42,3.89,-0.85,2.94,1.16,-0.71,1.30,-4.15,-0.65,0.99,-6.87,1.23
166.35,-2.53,1.04,0.01,-0.08,-1.26,0.32,-0.94,4.89,-1.02,0.53,2.68,13.00,2.84,-1.32,0.98,3.44,-5.51,-1.04,-2.40,-4.31
185.99,-2.67,0.26,-3.32,0.61,-0.57,-0.74,3.36,5.05,7.02,-2.89,-7.49,-2.97,1.45,-5.73,-0.99,1.25,1.07,0.14,4.07,-0.29
144.87,-0.95,-1.24,0.13,0.45,-0.75,-1.01,0.30,-0.96,-0.91,2.95,0.81,4.11,-0.17,-4.90,-1.38,-1.33,-5.46,-0.46,0.98,-12.04
166.64,-32.00,-1.70,-1.83,7.82,-14.87,2.99,1.53,3.01,0.21,-0.39,0.05,0.62,1.23,1.57,0.04,-1.27,-2.69,-0.81,1.27,0.80
168.53,8.86,-1.41,-4.94,-0.04,1.79,-6.86,-4.76,-0.09,0.34,0.01,0.55,0.02,4.41,1.66,5.40,1.03,2.53,-0.19,1.01,1.97
