-2.79,8.73,-7.27,-4.10,-0.94,-3.78,2.08,8.10,-7.03,28.53,20.75
-2.91,-13.11,-4.09,3.89,-0.93,-1.86,-6.04,9.09,16.70,19.53,8.99
-2.62,7.39,6.30,18.44,8.60,-1.54,-6.72,-2.66,-11.04,13.57,-8.50
-3.16,10.55,5.12,-1.24,-10.55,-20.81,6.02,3.23,-2.44,4.91,7.07
-2.88,3.62,5.41,-11.75,-0.87,-8.54,3.94,-1.21,15.19,14.62,30.00
-3.05,8.28,17.56,-8.53,-0.09,1.42,2.07,4.19,-0.12,7.12,5.59
-3.54,7.14,11.83,-6.49,-0.93,3.21,4.50,5.40,11.27,11.33,0.61
-3.15,-4.01,-5.64,7.35,5.92,18.64,4.85,4.40,-3.10,-11.93,13.79
-2.84,7.83,15.02,7.16,7.65,-6.30,-3.05,0.79,-4.40,23.00,-18.89
-2.98,-12.86,-1.19,2.93,9.03,14.72,0.06,1.34,7.81,15.01,21.05
-2.81,5.27,-13.30,4.62,-1.36,-6.92,-4.21,2.43,12.51,17.47,18.04
-2.98,3.72,1.39,-7.96,1.30,-12.28,17.47,10.10,7.73,-5.77,-6.87
-2.82,1.43,5.02,-6.79,21.64,-0.71,4.36,-8.35,-8.93,-11.93,8.68
-3.20,4.02,0.02,14.13,1.20,-9.04,8.12,-1.96,3.87,5.72,0.74
-2.98,-13.95,5.83,-8.60,3.90,4.99,-6.65,8.55,4.79,14.03,-14.20
-3.13,-11.89,12.46,-0.15,-2.69,-3.03,-10.55,0.46,-6.64,0.09,-7.22
-3.33,9.86,-9.84,3.63,-7.49,2.80,-10.24,1.79,3.60,-1.49,9.34
-2.84,4.57,15.32,-3.15,-0.16,-1.80,28.36,-10.59,1.32,-0.40,4.23
-2.99,-22.12,0.11,-7.38,13.65,12.24,2.58,1.51,-4.72,-4.81,-5.28
-2.68,21.20,10.47,26.45,6.17,-9.87,-9.75,-7.23,8.07,-0.30,7.44
-2.97,29.18,-18.10,10.20,3.43,-2.48,-1.56,-5.20,-0.25,4.14,-11.87
-3.22,7.93,1.94,3.94,-4.35,-7.71,3.39,3.27,3.44,0.68,24.57
-3.21,12.13,2.48,-11.28,11.46,2.25,5.14,2.05,2.40,-4.13,2.85
-3.03,1.40,11.94,2.25,3.34,3.08,6.73,6.74,3.93,-0.58,13.55
-2.67,3.76,28.66,6.06,-4.16,-3.89,16.98,-2.25,1.10,-4.82,-11.16
-2.42,2.01,1.28,21.75,-5.98,3.27,10.31,20.89,1.76,7.29,30.00
-2.70,15.61,-16.31,-1.06,4.66,3.32,11.57,17.14,-0.92,-5.19,-18.27
-2.97,11.61,0.34,1.28,3.00,7.82,6.51,9.22,14.95,-8.74,3.12
-2.82,6.25,2.83,-0.73,2.11,9.45,-2.03,6.46,1.31,30.00,20.67
-3.11,8.17,7.54,-5.94,3.90,-0.62,8.83,-12.79,13.08,4.51,6.05
