-8408.07,-0.00,-0.00,0.00,0.00,0.99,-1.00,0.00,1.99,2.98,0.99
-9204.03,-0.00,0.99,0.99,-0.99,1.00,0.99,-0.99,-0.99,-0.99,-0.00
-8010.08,2.98,-1.00,-1.99,-0.00,1.00,1.00,-1.00,1.00,-0.99,-1.00
-8706.55,0.00,1.99,0.99,-0.99,-1.00,-0.00,1.99,0.99,-0.99,0.00
-8607.06,-0.00,0.99,1.00,-0.00,0.99,-0.99,-0.99,0.99,-1.99,-1.99
-9403.03,0.99,0.00,-0.99,-0.99,0.00,0.99,0.00,0.00,0.99,0.99
-8706.55,0.00,0.00,1.99,-0.99,0.99,1.99,0.00,-1.00,-0.99,-0.99
-9204.03,-1.99,1.00,-0.00,1.00,0.00,0.99,0.00,0.00,-0.99,0.00
-9403.03,-0.00,-0.99,0.99,-1.00,0.00,-0.99,-0.00,0.00,-0.99,0.99
-7910.59,-0.00,1.99,0.99,1.00,-1.99,0.00,0.00,1.00,2.98,0.99
-8506.93,-0.99,-1.99,-1.00,-0.99,-1.00,-0.99,1.99,-0.99,0.99,-0.00
-9602.02,-0.00,-0.00,0.00,0.99,-0.00,0.00,0.99,0.99,-0.00,-0.99
-9402.80,1.00,-0.99,-1.00,0.00,-0.00,0.99,0.00,-0.00,-1.00,-0.99
-9104.48,0.00,1.99,-0.00,-1.00,-1.99,0.00,0.00,0.00,0.00,-0.00
-9104.54,0.00,-0.00,-0.99,0.00,1.00,-1.99,1.00,-1.00,0.00,0.99
-9005.04,-0.99,-0.99,-0.99,0.99,1.99,-0.00,-0.99,0.99,0.00,-0.00
-9204.03,-0.00,-1.00,-0.99,-0.00,-0.00,-0.00,0.00,-0.99,-1.99,-0.99
-8706.55,0.99,-1.00,1.00,-0.99,-1.00,-1.99,-0.00,-1.99,-0.00,-0.00
-8806.04,1.99,-1.00,-0.00,0.00,-0.99,0.00,1.99,-1.00,-0.00,1.00
-8408.07,0.99,-1.00,0.00,-1.99,0.99,-0.00,1.99,-0.00,1.99,-0.99
-8950.77,0.02,0.98,-0.98,-0.00,-0.99,-1.98,0.99,1.02,0.97,0.00
-8706.55,1.99,0.00,0.00,0.99,-1.99,-0.99,0.99,-1.00,0.00,-0.99
-8408.07,-1.99,-0.99,-0.00,0.00,-0.00,0.99,1.99,-0.99,-1.00,1.99
-8806.05,-0.00,1.00,-1.99,0.00,-1.00,-1.99,-0.99,-0.00,-0.99,-0.00
-8010.08,-1.99,-1.99,-1.00,0.00,-0.99,1.99,-0.99,1.99,-0.00,0.99
-9403.00,-0.99,-0.00,-1.00,-0.99,1.00,0.99,0.00,-0.00,-1.00,-0.00
-7413.11,-1.00,0.00,0.99,-0.00,2.98,-2.98,0.00,-1.99,1.00,-0.99
-7711.60,2.98,1.99,-0.99,-1.99,1.00,-0.99,-0.00,0.99,-1.00,1.00
-8706.55,-0.00,-0.99,-0.00,-1.99,-0.99,0.00,0.99,-0.99,-1.00,-1.99
-8308.57,1.00,0.00,-1.99,0.00,-0.00,-0.00,-2.98,-0.99,-0.99,0.99
