9.00,12.05,7.23,15.22,23.54,3.45,16.50,3.45,-16.49,-3.46,2.00
9.00,23.85,30.00,23.87,29.96,13.51,-3.84,-10.98,3.84,-5.00,23.27
9.01,-0.73,0.10,-3.13,16.56,3.32,-3.80,27.79,3.86,-13.50,10.08
9.00,-13.92,1.99,-2.42,0.15,1.84,9.38,-1.86,-2.53,13.83,9.63
9.00,29.66,24.28,14.02,-0.87,11.60,0.87,3.01,23.61,-15.11,-18.39
9.00,-1.88,9.38,-6.89,-3.65,1.63,1.80,3.57,-8.87,-3.57,-16.47
9.16,0.90,-1.06,-2.94,-7.32,-2.43,-0.04,0.04,1.85,1.57,-20.02
9.01,-3.25,-2.32,0.71,23.75,-1.74,27.96,-2.20,11.42,2.22,-9.30
9.00,3.07,19.85,3.07,19.85,3.07,27.87,3.08,-11.22,20.99,-18.59
9.00,8.81,18.05,-8.81,-7.60,15.04,23.66,-22.80,-6.81,-27.20,6.81
9.00,-20.80,11.56,1.31,0.48,20.08,-0.68,2.33,3.25,2.33,9.28
9.00,-4.24,-13.40,-4.24,-16.31,-4.24,13.40,30.00,-13.40,-14.96,18.51
9.00,12.87,-10.88,-4.13,-2.90,-4.13,-27.73,4.13,-10.88,-25.84,-10.88
9.00,-0.03,-28.03,-0.88,-4.97,-6.01,-12.71,-11.06,16.78,-16.86,0.05
9.00,-5.45,-5.58,-23.14,-15.82,5.83,-2.41,-0.28,23.80,0.27,5.04
9.00,21.45,24.89,12.90,5.57,27.48,26.72,19.13,14.15,9.15,26.50
9.00,4.95,27.60,26.59,-27.59,-17.84,21.63,-24.74,-21.63,17.84,-27.59
9.00,-11.43,2.16,-9.32,6.97,6.55,-15.53,6.55,-18.99,-6.55,-9.62
9.00,11.55,-1.38,-11.55,-1.39,-13.98,1.40,-3.75,6.84,-15.40,23.42
9.02,-16.77,1.84,-0.11,2.42,-11.39,16.52,3.19,-27.86,3.68,-23.50
9.47,0.07,23.97,29.43,15.17,7.26,9.11,-2.90,4.12,-2.91,19.88
9.01,19.01,6.50,15.55,23.32,4.79,1.60,23.76,-30.00,13.39,24.63
9.00,5.32,19.37,-5.32,19.37,5.33,-10.34,-5.33,-3.37,7.03,-9.27
9.00,13.40,30.00,13.40,14.96,13.40,30.00,13.41,30.00,23.81,-0.01
9.00,11.46,12.35,-20.34,12.36,-25.16,-28.91,15.62,23.28,4.92,1.11
9.00,16.67,28.31,-16.67,-2.46,7.40,8.98,7.40,11.95,25.36,11.95
9.00,-6.30,-15.63,-28.90,15.63,6.30,-7.20,3.00,9.08,3.00,-27.87
9.00,16.07,-22.97,-16.08,-12.04,-16.08,-5.05,0.03,4.00,-0.04,-5.05
9.00,9.20,-7.13,-9.20,-21.95,9.19,-17.86,9.19,10.63,9.19,21.95
9.01,30.00,23.93,22.49,-23.97,22.44,7.97,11.56,-25.54,11.60,7.93
