-25.02,-1.52,-1.12,1.88,-1.13,1.89,1.89,-1.12,-1.11,-1.10,-0.75
-24.90,1.52,-1.12,1.88,-1.13,1.88,-1.12,-1.12,1.88,-1.11,-0.75
-24.96,-1.52,-1.12,-1.12,1.89,1.89,-1.12,-1.11,-1.12,1.88,-0.76
-26.04,-1.52,-1.12,-1.12,1.89,1.89,-1.12,-1.11,-1.11,-1.10,-0.75
-19.69,1.52,-1.12,1.88,-1.13,1.90,5.01,1.90,-1.12,-1.10,-0.75
-19.32,-1.53,1.88,-1.13,1.89,1.89,-1.13,1.89,-1.14,-4.22,-0.77
-21.67,-1.53,1.88,-1.12,-1.11,-1.13,-4.23,1.90,-1.12,-1.10,-0.75
-21.10,1.52,-1.12,1.89,1.90,1.89,1.89,1.89,-1.12,-1.13,-3.86
-18.84,1.52,-1.12,1.88,-1.13,1.89,1.89,-1.14,-4.23,1.91,2.30
-26.04,-1.52,-1.12,-1.11,-1.11,-1.12,1.89,1.89,-1.12,-1.10,-0.75
-25.92,1.52,-1.12,1.88,-1.12,-1.11,-1.11,-1.12,1.88,-1.11,-0.75
-21.34,-1.52,-1.12,1.88,-1.14,-4.23,-1.13,-1.11,-1.11,-1.12,2.30
0.60,-1.52,-1.12,-1.13,-4.23,-1.13,-1.11,-1.11,-1.11,-1.14,30.56
-15.33,-1.55,5.01,1.91,1.89,-1.12,-1.13,-4.23,1.90,-1.11,-0.75
-14.91,1.53,1.91,5.01,-1.13,-1.11,-1.12,1.90,5.01,-1.13,-0.75
-24.96,-1.52,-1.12,-1.12,1.88,-1.12,-1.11,-1.12,1.89,1.88,-0.76
-19.38,-4.65,1.90,-1.13,1.88,-1.13,1.88,-1.12,-1.11,-1.14,5.43
-21.56,1.52,-1.12,1.88,-1.12,-1.12,1.89,1.89,-1.12,-1.13,5.43
-20.45,-1.53,1.89,1.90,1.89,-1.12,-1.11,-1.11,-1.13,-4.23,-0.77
-23.94,-1.52,-1.12,1.89,1.89,-1.13,1.88,-1.12,-1.12,1.88,-0.76
-19.82,4.65,-1.14,1.88,-1.13,1.89,1.90,1.89,1.89,-1.13,2.29
-23.80,4.65,1.90,-1.12,-1.11,-1.11,-1.11,-1.11,-1.12,1.88,-0.76
2.71,-20.35,-1.14,-1.11,-1.11,-1.11,-1.11,-1.11,-1.12,1.92,-19.57
-17.60,-1.52,-1.14,5.02,-4.24,-1.14,1.88,-1.12,-1.11,-1.10,-0.75
-16.87,-7.80,5.03,-1.14,1.88,-1.12,-1.11,-1.11,-1.12,1.88,-0.76
-23.21,1.53,1.88,-1.12,-1.12,1.89,1.89,-1.12,-1.12,1.89,2.30
-19.28,1.52,-1.12,-1.12,1.89,1.90,1.89,1.90,1.90,1.91,5.43
-19.73,1.52,-1.12,-1.12,1.88,-1.14,-4.23,1.91,1.90,1.88,-0.76
-24.91,1.53,1.88,-1.12,-1.11,-1.11,-1.12,1.88,-1.13,1.88,-0.76
-21.89,1.52,-1.12,-1.12,1.89,1.89,-1.12,-1.11,-1.12,1.91,5.43
