0.31,12.55,4.43,16.31,-18.86,-14.01,7.66,-8.16,0.08,-9.48,-0.06
0.08,-0.00,-4.44,-10.87,-0.00,-7.01,7.67,8.28,0.00,0.00,0.00
0.16,-3.14,8.88,-0.00,0.00,-0.00,-0.00,8.28,17.70,-9.38,-9.88
0.23,6.28,-8.88,5.43,12.54,-7.01,-15.34,-8.28,8.85,-9.38,9.88
0.13,-3.14,8.88,-0.00,6.27,-14.01,0.00,0.00,8.85,0.00,9.89
0.08,9.42,-4.44,10.87,6.27,0.00,-7.67,-0.00,-0.00,-0.00,0.00
0.09,0.00,-4.44,-10.87,6.27,-0.00,0.00,0.00,-8.85,-0.00,9.89
0.19,-12.56,0.00,-10.87,-6.27,-14.01,7.67,-0.00,-8.85,0.00,-9.89
0.27,-9.42,13.32,0.00,-0.00,0.00,15.34,-16.57,17.70,0.00,-0.00
0.05,-6.28,4.44,5.43,6.27,0.00,7.67,0.00,-0.00,-0.00,-0.00
0.14,-3.14,-13.32,-5.43,6.27,-7.01,-0.00,8.28,8.85,0.00,-9.89
0.08,6.28,-4.44,5.43,-6.27,-7.01,7.67,-0.00,-0.00,-0.00,-9.88
0.20,-12.56,-0.00,16.30,-6.27,-7.01,15.34,-8.28,0.00,0.00,-0.00
0.09,0.00,0.00,5.43,6.27,7.01,-7.67,0.00,8.85,-9.38,-0.00
0.12,3.14,-4.44,0.00,-6.27,14.01,-7.67,-8.28,0.00,-9.38,-0.00
0.02,-0.00,-0.00,5.43,0.00,-7.01,0.00,-0.00,-0.00,-0.00,-0.00
0.18,9.42,8.88,-0.00,6.27,14.01,7.67,-8.28,-8.85,0.00,-9.89
0.08,6.29,-4.44,-0.00,0.00,0.01,0.00,-0.01,8.83,-9.37,-9.91
0.14,12.56,4.44,5.43,-12.54,14.01,-0.00,-0.00,-0.00,-0.00,0.00
0.12,-6.28,0.00,-0.00,-6.27,0.00,0.00,0.00,-17.70,-9.38,-0.00
0.19,3.14,8.87,-10.86,6.28,-7.02,0.01,8.28,0.00,-0.00,19.77
0.12,-6.28,8.88,-5.43,0.00,0.00,-15.34,0.00,-0.00,-9.38,0.00
0.12,3.14,-4.44,5.43,6.27,14.02,-0.00,0.00,8.85,-0.00,-9.88
0.09,9.42,8.88,-10.87,0.00,0.00,-7.67,-0.00,0.00,-0.00,-0.00
0.22,-15.70,-8.88,5.43,-0.00,14.01,7.67,8.28,0.00,9.38,9.89
0.17,-0.00,-4.44,5.43,6.27,21.02,-0.00,8.28,-8.85,-0.00,0.00
0.18,-3.14,-0.00,-16.30,0.00,7.01,-0.00,-0.00,-17.70,-9.38,0.00
0.14,3.14,4.44,-10.87,6.27,7.01,7.67,0.00,-8.85,9.38,-9.89
0.13,9.42,4.44,5.43,-0.00,7.01,-0.00,-8.28,-8.85,-9.38,-9.88
0.15,-6.28,-8.88,10.87,-0.01,14.03,0.02,8.28,-0.01,-9.38,-0.02
