-4618.70,29.44,352.50,500.00,500.00,-271.94,281.59,-489.53,22.07,-87.29,417.71
-5797.49,337.87,485.98,500.00,384.93,500.00,500.00,-275.51,500.00,-275.51,500.00
-5019.17,442.44,457.16,-4.37,144.36,-143.06,-500.00,393.60,-357.33,500.00,450.44
-5770.00,337.86,485.97,500.00,385.08,489.79,500.00,384.91,500.00,500.00,393.44
-5501.75,500.00,384.93,500.00,395.88,-47.92,358.73,488.64,500.00,450.43,-17.81
-6735.61,433.71,447.77,461.49,477.81,500.00,500.00,450.34,463.03,478.60,500.00
-5856.41,500.00,-272.10,-295.60,500.00,-275.52,500.00,393.37,-357.29,500.00,393.43
-5973.43,347.73,500.00,500.00,394.45,-371.92,-127.41,-294.98,500.00,455.53,411.11
-6584.12,433.65,447.71,461.45,477.78,500.00,455.59,350.28,500.00,500.00,393.44
-6858.72,482.28,371.23,500.00,455.43,-298.12,500.00,455.48,474.68,500.00,393.43
-4943.50,-435.45,-358.39,500.00,500.00,500.00,-275.51,500.00,385.06,489.80,500.00
-5789.11,500.00,37.86,351.51,500.00,500.00,500.00,450.07,456.78,465.18,476.73
-5871.92,347.74,500.00,455.48,474.69,500.00,-275.51,500.00,-275.55,-35.28,394.49
-6665.75,392.93,-357.22,500.00,384.96,500.00,450.27,461.35,474.93,365.60,500.00
-6106.49,500.00,385.08,489.80,500.00,500.00,384.94,500.00,450.22,460.00,472.03
-4313.32,282.72,35.96,-184.07,-500.00,273.76,-479.72,393.42,-375.37,-140.78,-72.04
-6200.89,500.00,384.94,500.00,450.24,460.61,473.31,362.88,489.08,500.00,500.00
-6046.68,500.00,-275.51,500.00,450.51,-294.80,315.50,500.00,-275.52,500.00,450.43
-6129.38,444.81,459.71,476.88,500.00,384.94,500.00,455.59,350.31,500.00,500.00
-5629.61,500.00,-275.51,500.00,384.94,500.00,384.95,500.00,450.40,-21.76,170.02
-6019.78,500.00,-275.52,500.00,500.00,500.00,450.19,459.32,470.58,-304.17,500.00
-6118.22,337.87,485.97,500.00,450.34,463.06,478.62,500.00,500.00,500.00,393.44
-5697.46,347.75,500.00,384.94,500.00,385.08,489.80,500.00,384.95,500.00,500.00
-6363.86,462.16,478.15,500.00,384.94,500.00,384.93,500.00,455.48,474.68,500.00
-6858.00,347.75,500.00,396.73,352.29,500.00,455.48,474.70,500.00,450.35,463.46
-7229.82,335.50,482.66,433.05,443.52,452.92,463.19,476.27,366.61,500.00,41.85
-6023.01,29.43,352.51,500.00,384.94,500.00,385.08,489.80,500.00,450.54,-295.67
-5945.49,40.05,338.88,474.18,484.24,500.00,455.48,474.70,500.00,393.58,-71.52
-5587.97,-307.62,500.00,393.59,-360.19,475.38,484.83,500.00,-275.52,500.00,41.79
-5066.55,405.90,-377.95,-308.61,500.00,450.32,462.43,-11.35,-335.16,176.23,309.12
