-6328.12,446.13,457.67,472.60,351.75,497.28,378.45,500.00,-255.05,500.00,394.14
-5882.34,500.00,380.12,-347.65,500.00,389.60,-351.83,500.00,-328.29,500.00,393.17
-5723.76,358.70,500.00,366.64,500.00,390.04,500.00,384.77,-399.73,354.35,500.00
-5864.20,448.35,461.20,474.55,363.66,500.00,500.00,500.00,374.78,500.00,384.00
-6040.35,500.00,400.00,185.91,-467.09,413.36,432.39,443.26,462.25,354.49,500.00
-5936.56,274.60,-500.00,390.45,500.00,381.02,500.00,-274.19,-429.85,359.73,500.00
-6117.22,355.79,500.00,-276.54,298.02,-500.00,355.55,500.00,385.05,500.00,385.71
-6097.99,-315.17,500.00,390.78,500.00,399.62,-119.93,421.85,430.94,458.45,473.79
-5767.37,500.00,389.73,488.58,438.13,477.34,500.00,500.00,404.95,438.98,452.01
-6095.72,366.54,481.82,500.00,-283.87,500.00,396.12,500.00,451.49,462.17,-296.28
-6128.96,357.78,500.00,500.00,450.46,452.49,475.25,-255.43,500.00,388.73,500.00
-5647.89,-469.18,395.42,500.00,400.00,-340.50,500.00,392.90,500.00,-284.78,500.00
-5812.35,-279.43,500.00,455.62,-299.49,-481.34,378.98,498.36,500.00,-312.22,500.00
-5925.58,344.89,500.00,394.04,-385.57,500.00,397.63,173.62,346.09,500.00,387.91
-6396.78,324.24,478.57,426.31,453.12,-305.86,500.00,389.91,422.71,428.65,194.39
-6048.23,357.60,500.00,399.34,173.15,354.33,500.00,397.55,415.83,430.25,387.53
-6081.02,444.84,460.92,475.30,500.00,400.11,500.00,384.80,500.00,-272.82,-460.32
-5689.47,-396.89,355.89,500.00,454.82,347.38,500.00,500.00,-259.94,500.00,449.16
-6300.42,463.07,367.02,500.00,-272.15,500.00,455.15,456.44,-298.85,500.00,458.51
-5861.22,500.00,-315.15,-477.36,357.84,500.00,-278.12,500.00,-306.98,500.00,397.73
-6118.79,338.48,500.00,-276.00,500.00,-279.27,500.00,500.00,448.06,451.70,399.22
-6068.66,500.00,393.58,416.72,-371.77,500.00,389.16,500.00,381.63,500.00,383.05
-5888.14,500.00,-269.86,500.00,-274.31,500.00,389.03,-367.15,500.00,-320.12,500.00
-6231.09,-500.00,373.29,500.00,457.37,458.11,471.34,-4.38,341.02,500.00,392.71
-6106.52,-349.17,479.82,500.00,406.74,445.46,459.57,468.54,485.34,500.00,396.12
-5783.98,500.00,449.68,324.31,500.00,449.20,333.76,500.00,377.29,500.00,397.75
-6400.80,351.47,500.00,392.62,469.55,417.48,439.97,-290.82,-457.22,377.82,500.00
-5814.16,317.50,500.00,392.99,418.13,-386.87,365.20,498.29,446.71,455.78,500.00
-5867.36,334.36,488.04,-319.78,500.00,-314.27,500.00,372.32,500.00,-274.69,500.00
-5905.89,-500.00,271.18,-500.00,359.53,500.00,381.39,500.00,373.63,500.00,397.91
