43288.84,4.90,1.37,2.03,5.61,3.53,4.03,5.62,5.94,-2.87,-3.63,-2.09,4.90,2.86,4.72,0.61,-0.03,-1.91,-0.43,3.90,-1.90
55509.29,-4.09,-1.59,-0.22,-0.43,-5.63,0.67,-0.02,2.30,-8.54,-3.99,-7.60,1.94,1.81,-3.85,6.85,-1.85,-2.93,4.16,-0.28,2.99
62232.01,0.19,4.93,1.10,-4.12,-5.32,4.65,4.78,1.85,4.35,7.17,-6.23,1.70,4.55,2.92,-3.21,3.65,-2.39,5.01,-0.57,-0.42
82936.62,-0.44,-0.35,0.04,2.82,-0.64,-4.20,-6.48,4.35,-4.58,6.15,1.46,-6.16,1.99,8.59,1.79,-6.69,5.15,6.18,-1.46,1.63
48118.53,1.05,0.02,6.30,0.05,2.28,-2.43,-5.13,-0.18,-9.41,0.60,-3.32,6.76,1.14,0.39,-1.77,-0.78,-3.90,-2.04,-5.00,-0.29
65349.55,-6.61,6.19,-3.77,6.58,-0.93,-4.07,1.14,-2.47,-4.22,-3.30,3.31,-3.68,-3.10,-3.59,-5.03,-1.56,5.01,-2.59,3.75,4.10
63186.55,-0.85,7.33,-2.44,-4.86,-0.65,1.31,-3.11,1.28,2.29,-3.07,-2.79,-8.87,4.12,1.05,2.01,2.41,-5.12,8.78,3.30,4.13
75853.65,-0.18,-2.60,3.52,3.48,-7.52,-6.89,-3.14,1.84,0.62,-0.02,-2.74,4.58,0.58,-2.20,4.31,-2.86,-6.10,-6.79,-1.25,9.01
62338.62,-2.98,-2.35,-0.01,-0.25,9.94,-5.08,5.48,-3.17,-3.23,5.51,2.36,-0.07,-0.01,-5.84,-6.71,3.05,2.07,-2.64,-2.56,3.72
69161.10,-0.10,1.37,3.86,-0.34,-2.69,-2.11,6.39,-1.72,6.21,-4.55,-0.70,-3.25,-3.37,-1.31,-4.34,-10.10,-0.43,2.23,-3.53,4.17
66735.51,-6.81,-0.86,-4.49,-4.13,2.76,-1.96,-5.14,7.79,-0.30,-3.67,0.43,4.92,-3.37,-6.42,-0.71,-8.07,3.12,-1.15,2.04,-2.70
69709.77,-4.38,-2.46,5.90,2.99,6.84,-6.14,-5.91,5.09,-3.45,-3.24,-1.52,4.95,-1.16,2.91,3.03,2.99,8.68,0.19,5.28,-4.00
73509.45,6.03,-6.21,7.66,1.70,-3.77,0.06,0.67,-1.45,3.61,-5.61,-3.20,6.76,-1.71,1.81,0.08,-2.30,1.65,8.94,1.65,0.44
41423.64,-2.98,0.43,2.80,1.26,5.58,-3.55,-7.41,2.90,0.03,-2.99,-0.65,-1.24,-3.58,-1.79,4.45,-1.94,-4.25,-0.30,-4.17,0.00
42616.45,-4.71,0.05,2.44,-2.99,-0.41,-7.89,1.35,-3.19,-3.05,-1.95,7.62,3.26,-0.80,-3.14,0.92,-5.82,-4.00,-3.14,0.20,3.99
58382.53,5.19,-7.16,-0.93,-0.07,-3.48,7.32,-1.66,1.16,-0.11,1.90,-3.77,-4.89,-0.02,-0.98,7.46,-9.07,-1.90,-3.66,3.07,-1.72
55754.75,2.07,0.83,3.26,-4.53,-3.68,1.08,9.15,-2.49,-2.63,1.06,0.58,3.79,-4.10,1.91,4.63,0.15,-3.54,7.80,0.73,-1.67
71033.74,-4.23,-0.35,-4.57,0.90,7.20,5.80,5.52,1.51,-5.49,-1.58,-1.15,0.28,-8.22,-6.04,0.19,-4.95,4.81,5.03,-1.83,-0.93
57026.21,-0.01,-3.77,1.21,4.29,0.49,-11.88,7.23,1.78,0.09,-1.36,6.32,-0.95,5.03,-0.15,1.30,-5.03,0.31,-0.95,-0.44,1.17
52631.16,5.65,-0.98,-3.88,2.25,5.68,-2.99,-3.88,-0.08,-1.94,-3.30,2.02,0.49,-2.79,1.90,-3.37,-9.32,-1.55,-5.20,-3.36,1.40
72582.42,2.88,-1.82,-0.61,-2.77,-1.08,1.63,-0.39,-2.07,-10.46,6.71,-3.69,0.46,-7.44,6.65,0.22,-0.30,-4.06,1.03,1.74,5.79
55882.53,2.14,0.66,4.18,4.82,9.00,0.49,4.04,-1.41,0.61,-3.82,7.19,0.92,10.06,1.15,-0.09,-4.09,-1.91,0.81,1.72,0.73
61624.18,-6.06,-0.33,7.41,-1.02,-6.82,3.44,-4.89,1.45,-4.84,2.36,-0.16,1.81,-4.55,4.07,4.70,1.77,3.18,-5.05,-2.54,-2.83
69793.66,4.16,-1.77,-2.19,-8.82,-2.73,-4.45,2.00,-5.37,2.76,-5.04,3.64,3.26,-4.03,-3.82,-3.14,-2.72,-9.27,-2.90,-5.13,-2.21
59074.50,-6.57,-3.60,-0.32,-4.55,5.57,-3.10,-1.04,5.21,1.39,-3.98,-1.57,3.30,0.26,3.23,4.01,-4.69,-3.83,-5.39,2.24,0.19
55464.57,-5.13,0.31,6.26,4.85,4.98,-3.34,-5.90,2.82,-6.23,-2.93,-1.58,4.15,0.16,1.66,0.78,-7.61,-3.21,-3.26,3.03,0.00
45896.01,2.09,5.76,7.31,-1.35,-2.22,0.57,0.88,0.99,-2.63,5.06,-1.51,-3.34,-3.01,4.13,-5.99,-2.16,2.32,-2.12,-2.92,5.47
59009.02,-4.10,0.50,-1.23,-3.68,-3.94,0.07,-0.58,-6.28,0.55,0.50,-3.63,-6.74,4.89,5.98,3.26,-0.22,1.63,4.28,-0.70,5.43
59455.80,3.74,-0.38,-0.02,2.04,1.64,4.71,2.93,5.19,-4.10,-0.92,-2.91,-10.12,10.09,-4.67,-3.11,0.21,-3.36,2.23,1.11,2.82
74363.47,6.04,7.04,4.32,5.38,-1.52,-1.10,-9.20,0.73,-0.93,2.71,-3.21,3.58,-1.70,-2.19,3.80,0.85,-8.32,-0.39,2.48,-4.96
