-6584.57,-0.94,0.00,-1.94,-1.06,1.07,-2.15,-1.12,0.09,-0.00,2.91
-4905.95,-3.10,-1.93,-1.14,0.96,0.23,-1.94,2.98,-0.17,-0.04,-0.05
-5883.32,0.70,-0.91,-0.16,1.15,-2.01,-1.00,-0.03,1.09,1.97,-1.08
-7014.55,-2.94,-0.92,0.03,1.92,-0.05,-0.98,-0.09,-1.84,-0.98,1.01
-6750.39,-1.12,-2.00,2.04,-1.01,1.12,0.00,-2.01,-1.07,0.15,0.16
-5367.30,-2.93,-0.02,0.19,-3.99,0.94,-0.05,-2.94,-1.01,-0.98,1.01
-7033.70,-1.99,0.15,-0.87,-0.01,-0.08,-0.07,1.91,0.08,-1.14,-1.96
-6413.35,1.99,-0.04,1.87,-0.96,0.09,0.04,-1.02,-0.28,-0.83,1.09
-5199.46,0.93,0.15,0.95,-2.83,1.31,2.05,0.89,-1.05,0.04,0.92
-6732.72,-3.02,-0.08,-0.17,-0.02,-1.08,0.13,-0.13,-0.06,0.14,0.87
-6275.95,1.03,-1.88,-1.02,-1.03,-0.97,-1.93,-0.32,1.03,-0.14,0.92
-6196.56,-2.20,2.01,-1.99,0.07,0.10,-0.08,0.77,-0.87,0.95,0.01
-5944.40,0.94,-0.02,0.03,-1.02,1.94,0.06,1.65,-1.04,-1.97,-0.23
-4756.65,-3.14,-1.01,1.04,-2.15,-2.01,1.14,-1.07,1.98,0.87,0.23
-5091.52,1.10,-0.96,-2.04,0.99,-3.15,2.06,0.07,-2.22,-1.05,-0.16
-6252.98,-0.88,-0.92,-0.99,0.05,-2.00,-1.04,2.24,1.00,-0.07,-3.02
-5196.65,-1.13,1.98,1.91,2.00,-2.03,0.29,-1.04,-0.99,-2.04,0.81
-6082.23,-1.96,0.96,-0.76,0.95,-1.03,-0.03,0.03,-1.69,0.13,0.98
-6784.54,-1.03,-0.96,-0.95,-1.79,0.06,-2.08,1.98,-0.14,0.02,0.87
-5185.64,-0.01,0.83,-0.90,-1.06,-2.95,0.72,1.14,2.01,-0.04,0.82
-5346.75,2.07,0.06,0.95,-0.24,-0.99,1.95,0.25,-1.02,0.14,0.25
-5860.59,1.02,-0.02,-1.11,-1.96,-0.12,1.84,1.03,-3.12,-0.15,-1.98
-6392.31,0.93,0.02,0.98,1.17,0.85,-1.19,0.88,-2.01,1.92,-0.92
-4664.02,-1.17,2.77,2.20,-1.06,0.07,-1.17,1.07,-0.83,0.08,-0.01
-5151.64,0.04,-0.81,1.40,-2.92,0.07,0.12,-0.10,-0.00,-0.15,0.95
-5348.09,2.08,-0.08,0.92,-0.08,-1.97,-1.96,-0.09,-1.78,1.21,2.10
-5991.73,-2.85,-0.90,-2.02,-2.10,0.96,1.99,1.11,-0.10,1.04,0.90
-4656.89,-1.00,0.89,-3.08,-1.09,-0.99,1.04,0.84,0.11,-0.83,-0.46
-6680.21,1.06,0.97,-1.05,1.06,0.13,1.00,1.89,0.22,-0.93,0.20
-6070.46,2.98,-0.96,-1.95,0.12,1.07,0.83,1.06,-1.08,1.93,2.04
