101.79,24.34,-13.57,-3.03,-1.60,0.56,-1.78,-1.03,1.05,-3.97,-32.00
107.98,-32.00,12.59,1.00,-1.33,-0.31,-16.74,-1.22,1.94,-1.11,1.16
102.82,-4.25,1.78,-0.60,3.29,-4.04,-0.69,2.05,2.33,10.80,32.00
94.97,2.76,-0.55,-3.90,-0.91,4.01,-4.28,-0.06,3.02,-5.84,6.88
107.30,1.89,5.72,5.30,1.42,0.74,1.12,-3.60,-6.51,0.21,-9.17
96.20,-32.00,12.05,0.64,-0.81,1.16,-6.07,0.73,-0.13,0.03,32.00
108.05,-2.97,-1.59,-2.05,-2.91,2.54,-4.81,4.04,-1.69,-7.65,-32.00
108.24,30.53,28.30,4.00,0.04,-1.03,-0.72,-0.03,5.06,6.77,-32.00
111.26,1.80,1.31,3.36,-25.22,-10.64,2.93,-5.60,-0.07,0.96,-1.24
98.73,-10.02,24.55,-0.23,-0.06,1.11,-1.50,-0.13,-1.94,8.01,-32.00
107.29,2.08,-11.99,1.98,-1.28,2.92,32.00,-2.00,0.42,-1.47,0.38
100.57,-32.00,-3.93,1.25,-0.78,-3.13,4.13,0.03,2.92,1.73,-23.98
116.29,-32.00,11.23,-0.44,-0.74,-32.00,0.91,-2.43,-1.25,-1.38,-3.08
109.95,-32.00,-1.59,-24.40,4.56,1.02,3.12,-1.53,0.94,0.83,-1.71
102.63,-9.78,-2.08,1.62,-20.07,-4.92,-1.39,0.21,0.50,-3.11,1.29
99.31,0.75,1.73,1.12,-6.73,1.51,-0.73,-3.89,-4.04,1.83,32.00
106.17,-32.00,6.50,2.87,-0.14,-3.84,-5.80,-0.02,1.00,0.49,-16.40
119.31,-32.00,-3.99,2.40,-5.74,-9.49,5.81,-4.37,0.95,-0.86,3.30
100.81,8.52,-1.53,-0.07,1.91,1.06,3.37,-1.34,-0.88,-23.57,7.71
114.41,32.00,-15.58,-19.91,1.63,0.75,-2.72,1.10,-0.08,-2.03,32.00
94.84,-32.00,2.70,-1.10,1.27,-0.03,2.95,-0.77,-1.13,-9.87,32.00
94.65,-16.89,-3.16,-1.15,-0.65,2.72,2.00,-1.78,-1.93,2.41,-32.00
118.04,-3.79,3.72,-2.24,3.90,32.00,-0.56,-0.12,-0.17,10.76,32.00
99.93,6.76,21.05,4.29,-2.01,1.33,0.14,0.59,-0.32,2.34,24.02
116.46,-32.00,-32.00,31.52,-2.04,1.30,-5.12,-1.46,-0.34,0.44,4.62
112.13,-1.37,0.15,0.49,0.84,1.37,9.08,17.65,9.97,-6.34,10.71
108.50,-2.92,-32.00,0.12,7.91,0.10,-0.29,1.41,-2.05,-2.47,8.10
100.06,-1.40,0.22,-0.74,1.21,-1.28,-2.61,7.79,-9.77,-1.23,22.04
102.00,2.61,5.13,-2.33,-0.96,-1.17,-2.78,-1.38,-0.19,-32.00,-13.34
106.12,-17.38,-3.99,0.98,-4.50,1.23,1.09,-0.31,1.06,26.88,32.00
