346.12,512.00,-421.93,-419.52,512.00,-420.68,-421.23,-417.66,-421.12,512.00,-421.74
573.77,-420.89,512.00,-421.04,-421.01,512.00,-421.06,512.00,512.00,-420.87,512.00
688.52,512.00,512.00,512.00,-420.99,512.00,512.00,-420.96,-420.98,512.00,-420.96
573.77,512.00,512.00,-420.84,512.00,-420.98,-421.02,512.00,512.00,-420.95,-420.95
344.76,512.00,512.00,-420.38,-420.42,-420.05,512.00,-421.59,-421.73,-421.82,-420.11
589.90,-420.98,512.00,512.00,512.00,512.00,-409.60,-420.99,-420.95,512.00,-420.95
459.03,-420.97,-420.85,512.00,-421.01,-421.00,512.00,-421.17,512.00,512.00,-421.17
573.77,-421.03,512.00,512.00,-420.97,512.00,512.00,-420.99,512.00,-420.94,-421.00
466.79,-420.95,-420.78,-420.31,-413.13,-420.74,512.00,512.00,-420.77,512.00,512.00
688.52,512.00,-420.97,-420.98,512.00,512.00,512.00,-420.95,512.00,-420.98,512.00
688.52,512.00,512.00,512.00,-420.96,-420.99,-420.95,512.00,-420.95,512.00,512.00
573.77,-420.93,-420.92,512.00,-421.00,-421.00,512.00,512.00,512.00,-420.98,512.00
691.08,-420.97,512.00,512.00,512.00,-420.96,-416.46,512.00,512.00,-420.95,512.00
361.59,-409.19,512.00,-421.11,-420.77,512.00,512.00,-420.90,-421.07,-421.13,-420.83
267.72,512.00,-421.40,-423.60,-429.85,-416.80,-417.82,-416.13,-423.98,-409.60,302.94
459.07,512.00,512.00,-420.76,-420.61,-420.68,512.00,-421.07,512.00,-420.93,-420.58
459.20,512.00,-421.02,-420.38,-421.51,-420.89,512.00,-420.07,-420.94,512.00,512.00
459.05,-420.85,512.00,-420.70,-420.63,512.00,-421.00,512.00,512.00,-421.14,-421.09
350.63,-420.95,512.00,-423.37,-426.85,-420.96,-422.06,512.00,-422.89,511.94,-421.66
459.25,512.00,-420.38,512.00,-420.95,-421.34,512.00,-420.47,512.00,-422.03,-420.91
471.84,-421.15,512.00,-420.87,512.00,512.00,-420.90,512.00,-421.02,-431.05,-421.07
702.56,512.00,512.00,512.00,-420.97,512.00,-410.37,512.00,-420.95,-421.00,512.00
462.52,-415.71,-420.90,512.00,-420.96,-420.65,512.00,-420.76,512.00,-421.12,512.00
459.03,512.00,512.00,512.00,-420.88,-421.11,-420.88,-421.25,512.00,-421.09,-420.95
357.13,-423.47,-424.29,-422.28,-419.84,-413.24,-416.36,512.00,512.00,512.00,-422.08
573.77,-421.05,512.00,512.00,512.00,-420.96,-420.91,512.00,-420.94,512.00,-421.08
459.10,512.00,512.00,512.00,-421.31,-420.84,-421.00,-421.35,-421.49,512.00,-420.60
688.52,-420.94,512.00,-420.99,512.00,-420.97,-421.00,512.00,512.00,512.00,512.00
523.79,-421.00,-397.90,-420.96,-420.98,512.00,-420.93,512.00,-420.94,512.00,512.00
580.57,512.00,512.00,512.00,512.00,-420.97,-428.31,512.00,-420.96,-420.97,-420.97
