184306.17,0.14,6.96,-0.70,-4.05,0.97,0.81,2.68,-7.63,3.14,5.79,0.09,-1.47,-11.53,-6.42,1.71,-3.34,-1.48,0.52,-3.34,-0.29,-1.30,1.76,2.17,-5.84,5.33,-2.02,-0.90,12.09,1.73,2.59
127512.72,-3.39,-1.10,0.73,0.70,-2.10,2.79,0.84,-6.74,1.28,-2.21,-2.59,-8.41,-2.43,3.95,0.67,10.20,1.04,4.46,2.07,-3.68,3.07,5.05,-2.59,-2.06,-3.28,1.21,-1.61,-3.94,3.56,5.87
105762.52,-7.26,-0.95,-0.13,-4.63,-1.19,-1.06,2.28,-1.42,-1.93,-0.48,-5.65,0.07,1.19,-6.07,-2.26,-6.58,3.86,3.25,-0.69,1.31,3.94,-1.76,-1.80,-7.05,3.44,-4.63,2.60,0.44,-2.47,-0.85
128413.27,4.15,-0.60,-4.32,0.34,3.05,-0.22,-3.44,1.48,-1.22,-0.85,2.82,8.55,-1.22,-1.03,4.37,-4.90,3.91,-0.53,4.67,1.99,-3.19,5.73,7.57,-5.84,1.80,2.29,0.32,1.57,-5.69,-2.82
160663.70,2.90,9.24,7.80,0.61,-0.61,12.93,-0.88,1.11,2.80,-0.32,-4.52,5.56,-0.01,1.72,1.36,1.56,-2.79,-5.75,-3.01,5.17,-1.88,-4.59,-0.55,5.18,-3.59,-2.10,1.06,1.30,-0.38,1.20
121103.73,-2.22,-0.04,-2.21,4.09,2.05,-0.78,2.91,-4.04,5.06,1.07,2.75,9.54,-6.12,0.65,-0.37,2.11,1.07,-1.69,1.64,-0.81,4.12,1.00,-3.71,-9.39,5.07,-3.41,9.25,0.28,0.11,-1.37
156142.83,2.62,2.64,8.71,1.28,-0.79,-7.68,3.46,-0.84,2.71,-0.53,-1.11,3.30,4.06,-4.29,-4.08,1.82,2.90,6.66,0.88,-2.70,-6.70,-0.46,3.31,-0.18,-4.07,-1.80,5.91,-0.56,3.91,-9.70
178557.78,-4.13,0.99,11.22,2.26,-0.29,3.11,-0.51,0.02,7.13,-0.11,-12.93,0.80,-0.79,-0.81,-3.83,9.68,0.77,-0.06,6.96,-1.31,7.99,2.76,-0.22,1.15,-0.89,2.67,-4.58,0.28,-3.52,-4.24
163184.80,3.05,2.74,2.16,4.94,5.89,-2.14,1.12,-9.43,-1.60,-4.28,-0.66,-0.77,6.23,1.99,7.67,-2.61,-0.22,-1.97,3.80,-1.78,-2.70,-6.46,-1.85,-8.01,2.32,-0.65,-6.22,0.11,6.47,-7.12
141276.55,4.91,-1.42,3.84,-0.34,3.74,1.52,0.41,3.91,-2.86,-7.13,-1.92,5.44,-2.81,2.17,4.04,2.02,-3.68,-2.53,1.18,0.66,1.41,4.22,3.12,12.70,-4.31,2.98,0.11,5.52,-0.60,-0.46
131128.58,-7.10,-1.71,7.68,0.30,4.00,-0.89,-6.22,-8.00,-0.25,0.51,-2.94,-2.37,-1.02,2.17,10.94,-4.22,-1.25,5.40,-4.17,2.65,4.13,0.01,-1.71,3.04,0.21,1.96,2.32,1.36,0.57,3.17
170223.45,2.28,3.46,3.90,-4.50,-5.87,-2.90,2.94,9.49,1.52,-1.00,-4.11,1.16,-2.12,6.18,-2.83,4.53,-6.14,2.12,-8.01,-3.25,-1.78,-1.49,-12.04,-3.19,1.93,-1.93,4.69,6.17,-2.19,-2.21
140835.38,-0.14,-2.42,-3.18,3.46,10.14,6.92,5.41,3.53,-6.69,1.84,-0.08,-3.05,7.79,-2.98,5.03,-0.14,0.53,-0.98,-2.97,6.95,4.19,-0.75,5.72,2.50,-2.21,-3.99,-4.16,3.84,0.09,3.22
88631.92,1.22,4.07,-4.32,1.16,-0.80,0.07,1.93,-0.44,-0.14,-4.37,1.87,-0.96,-4.61,0.21,2.60,-1.08,-2.64,6.85,-7.59,0.31,-2.16,-2.67,2.71,4.04,-0.87,-2.38,-5.36,1.42,4.71,0.66
168799.50,-4.94,-3.75,3.42,3.10,0.65,8.35,0.47,-1.39,8.65,-9.99,-2.43,-7.11,2.66,2.26,-2.05,-1.13,0.14,10.09,0.95,-4.89,1.25,-4.16,3.15,-5.04,-2.92,-2.04,2.63,-3.12,1.67,4.59
126255.84,2.90,-0.04,-9.19,-2.33,-8.23,-1.42,3.57,-3.74,5.71,-5.83,4.16,3.28,5.53,-3.27,3.18,0.22,-2.44,1.94,-2.97,4.88,-2.63,-0.41,-2.43,2.85,1.08,3.16,-0.48,0.89,-3.74,-2.88
