-30249.31,-1.99,-1.00,-0.99,-1.00,1.99,-1.99,0.00,2.98,-1.00,0.99,-0.00,0.00,0.99,-2.98,-1.99,0.00,1.99,0.99,-1.99,-0.00
-24080.51,-0.99,1.00,0.00,0.00,1.99,-2.98,1.99,-1.99,0.99,-2.99,0.99,-1.99,4.97,1.00,0.99,-2.99,-0.00,1.99,-1.00,-1.00
-27861.51,-0.99,1.00,2.98,-1.99,1.99,-0.99,-0.00,1.00,0.99,0.00,1.99,-0.99,1.00,-0.99,0.00,-2.99,-2.98,-0.99,-2.98,1.99
-25473.27,-1.99,1.00,0.99,-2.98,-1.99,-1.99,1.99,2.98,0.00,-1.99,1.00,2.98,-2.99,0.00,-1.99,1.99,0.00,-0.99,1.99,0.99
-23682.73,-0.00,-3.98,-0.99,1.99,-3.98,-2.99,-1.99,0.00,-0.00,0.99,-0.99,-1.99,-0.99,-1.99,-1.00,-0.99,1.00,-0.99,-1.00,-3.98
-11544.48,-0.99,-1.99,2.98,1.99,-2.98,-2.99,5.97,1.99,-1.99,-1.99,-0.99,1.00,-1.00,-0.00,-1.00,-0.99,1.99,1.00,6.96,0.00
-25473.64,1.99,-2.98,-0.99,1.99,-1.00,-1.00,-0.99,-1.00,2.98,1.99,-1.99,1.99,0.00,3.98,-0.99,-0.99,1.99,-1.99,0.00,-1.99
-28060.55,-0.00,-0.00,0.99,0.99,2.98,-4.97,0.00,-0.00,1.99,2.98,1.99,-0.00,0.99,-0.99,0.00,0.00,0.00,0.99,0.00,-1.99
-17912.00,-0.00,-3.98,-0.99,-1.00,-1.99,3.98,-3.98,0.00,-3.98,-2.98,-0.99,2.98,0.99,0.99,-0.00,2.98,1.00,0.00,-0.99,-2.98
-21493.76,-1.00,-1.99,-1.99,3.98,0.99,-0.00,-0.00,1.00,-1.99,0.99,-0.00,3.98,1.99,0.99,-2.98,-1.99,1.00,-1.00,-3.98,-2.98
-31841.35,0.00,-0.00,-0.00,-1.99,-1.99,0.99,0.99,0.99,1.99,0.00,1.99,0.00,-3.98,1.99,0.00,-0.99,1.00,-0.00,0.00,-0.00
-24677.48,1.99,1.00,2.99,-3.98,-2.98,0.99,-0.00,1.00,-0.00,-1.99,-1.99,1.99,0.00,1.00,1.99,-1.99,1.99,-2.98,-0.99,-0.99
-22687.77,0.99,1.99,1.99,2.98,1.99,2.98,-1.00,-0.99,-1.00,-0.99,0.00,0.99,-3.98,-1.99,-3.98,-1.99,2.98,-0.99,0.00,0.99
-33433.22,0.00,-0.99,1.00,-0.99,1.99,1.99,-0.00,1.99,1.99,0.00,-0.00,-0.00,2.99,0.99,0.99,-0.00,0.00,-0.99,-0.99,0.99
-27264.54,1.99,1.00,-0.99,-1.99,-0.00,0.99,-0.99,0.00,-1.99,0.00,1.00,-1.99,-0.99,2.98,0.99,2.99,-0.99,-2.98,-1.99,2.98
-32438.29,-1.00,-1.99,-0.00,-0.99,0.00,-1.00,-1.99,-0.99,-0.99,1.00,1.99,-1.99,0.99,0.00,-1.00,0.00,0.99,-1.99,-0.00,-2.99
-19901.90,-0.00,-1.00,-1.00,-3.98,-1.99,-0.00,-2.98,3.98,0.00,1.99,0.00,0.99,2.98,-1.00,-4.97,2.98,-1.99,-0.00,-0.99,0.00
-30249.39,0.99,-0.99,-2.98,-1.00,2.98,-1.99,-0.00,-1.99,0.00,0.00,-0.99,1.99,-0.99,0.99,1.99,-0.00,-0.00,-0.99,1.99,-1.99
-26468.58,-1.00,-1.99,-1.00,0.00,-3.98,0.00,3.98,-1.99,-1.99,0.00,1.99,-0.00,2.98,0.99,-0.99,1.00,-1.99,0.99,-1.00,0.00
-22886.76,0.99,2.98,-1.99,0.99,1.99,-1.99,-0.99,-0.00,-2.99,4.97,-1.99,1.00,1.99,-0.00,2.98,1.99,-0.99,1.00,-1.99,0.00
-28060.49,-2.98,1.99,1.99,1.00,-1.99,-1.00,-1.00,-1.99,-0.99,-2.98,-1.99,-0.00,1.99,-1.99,0.00,0.00,0.99,1.99,1.99,0.99
-21095.22,-1.99,-1.99,-0.00,2.98,-1.99,1.99,-1.99,0.99,2.98,-2.98,-1.99,2.99,-1.99,0.99,-1.00,1.00,1.00,3.98,-2.98,-0.99
-23284.76,-1.99,-1.99,3.98,-1.00,-0.00,0.00,-0.99,1.99,-0.00,-0.99,0.00,0.99,-1.00,-1.00,-4.98,3.98,0.00,-1.99,1.99,0.99
-22289.76,-1.99,-0.00,-0.00,-0.00,0.99,-2.98,-1.00,1.99,0.99,-2.98,-1.99,-0.00,1.99,1.99,1.99,1.99,-1.99,-1.99,-3.98,-3.98
-14131.13,0.00,3.98,1.99,0.00,-2.98,-1.99,1.99,-3.98,-2.98,3.98,1.99,1.99,1.99,0.00,0.00,-1.99,-1.99,-3.98,0.00,-3.98
-30249.39,-1.00,-1.99,0.00,-1.99,0.00,-0.00,-1.00,0.99,-0.99,-0.99,1.99,0.99,-1.99,1.99,0.00,-2.99,-1.99,0.00,1.00,-2.98
-29652.42,-0.00,-2.98,1.00,1.00,1.00,-1.99,-0.00,-0.99,1.99,0.99,0.99,0.99,-2.98,0.00,-1.99,2.98,0.99,-0.00,0.99,1.99
-21493.83,0.00,-1.99,1.00,0.00,-2.98,-1.99,-0.00,-1.99,-0.99,2.98,-1.99,-1.99,-0.99,4.97,1.00,-2.98,0.00,-1.99,1.99,2.98
-28856.40,-1.99,-0.00,0.99,-0.99,1.99,-0.99,0.00,0.00,-1.99,-0.00,1.99,-0.00,-2.98,-1.99,2.98,-0.99,0.99,-2.98,1.99,-0.00
-30448.41,0.00,1.00,-1.00,1.00,-0.00,-1.00,0.99,-0.99,-0.99,2.98,0.00,1.99,0.00,0.99,-1.00,1.99,-1.99,3.98,1.00,-0.99
