4.93,-7.79,-4.26,5.02,1.90,-1.12,-1.11,-1.12,1.88,-1.12,-1.11,-1.12,1.88,-1.12,-1.13,-4.23,1.94,27.00,-1.14,-1.10,-0.75
-3.10,10.93,1.91,-1.12,-1.13,5.01,1.90,-1.13,1.90,-4.23,-1.14,1.89,1.91,5.01,1.91,1.89,-1.14,5.02,5.05,-10.52,-7.03
-11.35,10.93,-4.26,-1.13,-1.11,-1.12,1.89,1.89,-1.14,-4.23,-1.13,-1.11,-1.11,-1.12,1.88,-1.12,-1.12,1.92,17.57,-1.15,2.30
12.93,7.79,-1.15,1.89,1.89,1.89,-1.12,-1.12,1.88,-1.14,-4.25,-7.39,8.16,-1.14,-1.12,1.91,-7.37,1.92,1.91,5.05,-32.00
-17.69,7.81,8.16,-1.16,5.01,-1.14,1.90,-4.23,-1.15,-4.23,1.91,1.89,-1.13,1.88,-1.12,-1.13,-4.23,-1.14,1.88,-1.14,-3.86
-29.08,-1.52,-1.12,1.88,-1.13,1.88,-1.14,5.01,1.93,5.01,1.91,1.89,1.89,-1.12,-1.13,5.02,5.02,-1.14,1.88,-1.11,-0.75
27.46,-4.68,-10.51,1.92,1.89,-1.15,8.15,-1.16,8.16,-4.27,8.17,-7.39,5.03,1.93,5.03,8.16,1.92,1.90,1.91,-4.23,-0.77
-16.32,4.65,-1.13,-1.13,-4.23,-1.14,1.88,-1.13,1.90,-4.23,-1.14,1.89,1.91,-4.24,5.02,-1.13,-1.12,1.91,-7.37,5.04,5.45
-25.85,1.53,1.88,-1.12,-1.13,-4.23,-1.13,-1.13,-4.26,11.30,1.91,-1.13,1.88,-1.12,-1.11,-1.11,-1.11,-1.11,-1.13,-4.23,2.32
-19.75,-1.56,8.15,-1.14,-1.11,-1.12,1.89,1.91,-4.23,1.91,1.89,-1.12,-1.13,-4.24,-4.25,-4.24,1.92,-4.23,-1.14,1.89,2.30
-22.24,1.55,-4.23,1.90,-1.13,1.88,-1.13,1.89,1.89,-1.14,-4.23,1.91,1.89,-1.12,-1.13,5.01,-1.13,-1.14,8.15,1.94,5.43
28.86,29.78,-10.54,-1.16,5.01,-1.16,5.01,1.90,-1.15,-7.37,-1.16,8.15,1.91,-1.13,1.90,-4.23,1.93,8.16,-4.25,-1.14,2.29
21.04,23.49,1.92,-1.13,1.88,-1.12,-1.12,1.88,-1.13,1.88,-1.12,-1.11,-1.13,5.01,-1.13,-1.14,8.16,8.16,-1.17,20.72,-3.91
0.26,-14.07,-1.14,-1.12,1.88,-1.15,11.29,-1.14,-1.14,8.15,-1.16,5.02,5.02,-1.15,-4.23,1.90,-1.13,1.89,1.89,1.90,2.30
-35.31,-4.65,1.90,-1.14,5.01,-1.13,-1.11,-1.12,1.89,1.89,1.89,1.90,1.91,-4.23,-1.14,1.89,1.90,1.89,-1.13,1.88,-0.76
9.30,26.64,5.07,-7.38,5.03,1.90,-1.12,-1.14,8.16,-4.25,-1.14,1.88,-1.14,-4.23,-1.15,5.02,-4.24,-1.13,-1.12,1.88,-0.76
11.00,29.78,14.46,1.94,5.03,5.03,1.94,8.15,-1.14,-1.12,1.88,-1.12,-1.11,-1.13,-4.23,-1.13,-1.12,1.88,-1.12,-1.13,5.43
-11.22,-4.67,5.02,1.91,1.89,-1.12,-1.12,1.88,-1.13,1.89,1.89,-1.13,1.88,-1.12,-1.11,-1.12,1.89,1.89,-1.13,1.92,32.00
-11.87,26.63,-1.14,-1.11,-1.14,11.29,-1.15,1.88,-1.12,-1.11,-1.11,-1.11,-1.11,-1.11,-1.12,1.90,-4.23,1.90,-1.13,1.89,2.30
-28.16,-4.65,1.93,5.01,-1.14,1.88,-1.13,1.89,1.89,1.89,1.89,1.89,-1.12,-1.11,-1.14,-7.37,-4.25,-1.13,-1.12,1.89,2.30
9.07,-1.53,1.88,-1.12,-1.14,-7.37,-1.15,1.91,-7.37,5.03,-1.16,11.29,1.92,1.89,1.89,-1.12,-1.12,1.89,1.92,-10.53,14.87
2.95,-1.52,-1.12,1.89,1.90,1.89,-1.13,1.92,14.44,5.04,-1.14,1.89,1.91,-4.24,5.02,1.91,-1.14,5.01,1.90,-1.15,18.00
10.74,-1.55,-4.24,-4.24,1.94,11.29,1.91,-1.14,-4.23,1.93,5.01,-1.13,-1.12,1.88,-1.14,5.04,-13.65,1.92,-1.14,-4.24,5.44
14.76,4.65,-1.13,-1.11,-1.12,1.90,5.01,-1.13,-1.12,1.88,-1.13,1.89,1.91,5.03,-7.37,1.91,-1.14,-4.25,8.16,-4.29,32.00
17.18,-17.22,-10.56,27.00,-1.15,1.88,-1.14,-4.24,-4.24,-1.13,-1.12,1.88,-1.12,-1.12,1.88,-1.12,-1.11,-1.11,-1.11,-1.14,-7.00
-40.56,-1.52,-1.12,-1.12,1.88,-1.12,-1.11,-1.11,-1.11,-1.13,-4.24,-4.24,1.91,1.90,1.89,1.89,-1.12,-1.12,1.89,1.91,-3.87
23.41,32.00,-10.54,-1.14,-1.11,-1.14,-10.51,-1.15,1.89,1.91,-4.23,1.92,-4.24,5.03,-4.24,1.91,1.89,-1.13,1.90,5.02,2.33
-21.13,1.53,1.88,-1.12,-1.11,-1.13,-4.25,-7.38,-4.25,-1.14,1.88,-1.12,-1.14,8.15,1.92,1.90,1.90,1.90,1.90,1.91,-3.87
-13.90,-1.56,-7.37,-1.14,-1.13,5.01,1.93,-4.23,-1.13,-1.11,-1.13,5.01,-1.13,-1.12,1.89,1.89,-1.12,-1.13,5.03,8.16,-0.78
-33.13,-7.79,-4.25,1.91,1.91,5.01,-1.13,-1.12,1.89,1.90,1.90,1.90,1.89,-1.12,-1.11,-1.12,1.89,1.89,-1.12,-1.13,-3.86
