-3.04,5.86,7.05,-0.30,13.81,30.00,-9.16,5.27,-14.50,-5.81,-9.22,6.76,-11.33,-30.00,0.64,-18.29,30.00,29.03,10.70,-12.53,1.20
-3.03,-8.75,1.77,8.98,11.17,0.51,-30.00,-3.32,-2.70,-14.77,14.63,24.60,-2.11,4.77,20.74,-30.00,-30.00,30.00,-8.73,30.00,-8.18
-3.36,-19.68,-11.41,-30.00,3.84,1.29,7.29,-0.56,-22.32,-11.30,4.33,9.43,30.00,27.36,2.91,0.67,7.34,-11.74,18.45,-10.13,2.93
-3.31,-8.06,23.71,10.10,3.27,6.36,-17.11,12.59,30.00,2.02,14.74,30.00,-25.94,4.92,-5.86,8.98,-8.54,6.14,4.58,-30.00,30.00
-3.22,-18.42,4.21,9.02,7.29,4.49,-4.45,1.60,5.03,-1.18,-3.17,-12.70,-30.00,-14.13,30.00,28.49,8.47,30.00,-28.19,28.09,-22.03
-3.80,10.95,0.75,-1.70,8.18,5.81,-10.38,2.54,5.98,16.89,18.34,-10.42,0.09,-20.40,-2.68,-4.82,-5.79,11.16,-28.89,30.00,-14.26
-3.37,15.11,8.92,6.37,7.68,-2.97,0.37,-11.47,30.00,16.26,-10.12,-3.36,-1.14,0.15,-13.43,23.98,-30.00,-2.78,-12.31,-7.62,-22.71
-3.46,30.00,21.97,-30.00,-18.78,4.28,4.13,-6.32,-0.28,-1.28,-30.00,-22.19,14.07,-4.11,11.92,4.75,11.19,4.21,22.01,-30.00,-14.21
-3.40,18.15,-30.00,-5.22,-1.06,19.53,-7.27,-30.00,-27.56,14.51,0.23,-3.34,-30.00,-23.20,-28.65,8.76,1.64,10.61,-21.52,-3.11,-7.18
-3.15,25.33,26.06,30.00,-30.00,-10.16,-8.60,12.64,-5.86,-4.57,-7.34,6.37,-30.00,3.82,10.62,3.38,0.76,-24.32,13.31,10.08,19.06
-3.19,-7.00,13.84,-16.50,19.49,-29.37,9.74,1.96,-24.50,2.09,1.70,-5.70,-2.69,13.51,-3.82,-3.22,4.21,28.78,-17.65,3.45,-0.82
-3.45,-21.85,1.11,1.96,-3.00,30.00,-15.08,-3.85,-3.87,-12.46,-30.00,2.00,-12.33,-1.55,13.75,-30.00,26.50,30.00,2.76,-18.72,-30.00
-3.88,5.92,-2.80,-3.98,-5.24,4.06,17.96,15.41,-30.00,-19.26,-30.00,-12.55,7.25,2.32,-2.63,4.47,-16.63,30.00,-30.00,-7.86,17.10
-3.29,-6.39,-6.78,0.92,3.01,-14.17,21.64,-1.32,1.20,-0.70,-1.88,9.74,3.63,30.00,-15.48,-30.00,-13.16,30.00,12.67,-6.45,-7.40
-3.47,18.38,-18.05,-0.22,1.15,-9.72,2.50,-5.48,-14.24,-21.52,-26.52,9.66,1.02,-9.88,24.88,-30.00,9.40,17.22,4.64,-19.67,2.17
-3.18,-14.49,-9.04,22.77,18.05,1.46,0.07,-2.49,-8.05,0.56,4.03,2.50,-30.00,-5.97,-30.00,-25.43,-11.27,-30.00,22.51,19.60,8.53
-3.41,-3.28,-14.21,21.02,-0.22,10.71,10.46,12.62,0.09,-3.30,0.57,-6.22,16.68,-25.58,-5.96,-11.66,7.74,4.63,30.00,5.68,-3.30
-3.39,-30.00,-1.07,-6.39,-1.75,-3.20,26.42,30.00,17.97,27.87,-5.30,-24.80,29.73,-11.87,-9.48,-6.50,15.75,-8.53,-2.46,1.98,-4.07
-3.29,30.00,12.74,8.11,1.62,-14.52,-7.84,15.87,30.00,-8.19,28.54,-18.22,0.66,3.81,5.35,14.73,21.34,4.41,-30.00,2.14,0.62
-3.19,28.73,13.14,2.81,8.62,19.64,21.73,17.87,3.88,-0.73,-30.00,11.19,-9.08,0.61,0.80,-26.08,5.78,11.20,-30.00,-24.92,-11.06
-3.34,7.85,7.30,12.65,30.00,3.58,-11.32,12.04,-6.69,9.20,-9.94,-4.52,3.75,-30.00,-6.40,-10.06,0.19,-15.61,12.54,-27.69,6.90
-3.10,24.93,-11.79,30.00,-11.18,19.06,-0.44,-15.23,1.91,-5.87,-30.00,30.00,7.02,-3.71,-6.47,14.78,-14.06,12.73,4.51,-0.50,29.53
-2.87,30.00,-5.74,27.56,30.00,4.58,-30.00,-16.16,30.00,-30.00,2.08,-0.83,-4.79,10.00,30.00,-30.00,-18.66,9.17,-1.88,-5.76,30.00
-3.27,-30.00,4.20,0.50,13.93,6.67,-4.20,-4.11,30.00,-11.66,-5.90,10.25,22.75,15.87,29.33,-20.29,1.71,-8.67,-6.39,11.71,-6.73
-2.93,-19.68,5.12,5.07,-15.32,-18.09,18.39,-15.19,-1.83,17.35,11.22,17.98,-30.00,29.34,24.61,30.00,-8.02,7.29,-0.09,-3.58,-18.46
-3.15,14.66,-4.23,-4.77,-2.79,30.00,-17.56,-12.03,-30.00,13.05,26.32,4.98,0.35,-14.34,30.00,9.64,-16.47,11.03,10.58,10.06,-30.00
-3.05,22.81,-29.76,29.58,-17.06,-2.39,16.27,-30.00,13.46,30.00,12.45,6.33,1.69,-3.34,-8.07,-28.16,11.48,-7.41,-4.49,26.26,30.00
-3.19,-9.92,12.49,5.85,-23.10,-5.50,-30.00,15.51,-1.77,30.00,17.63,7.56,-0.96,4.27,-3.52,1.08,-10.38,-0.41,14.86,-25.07,-25.62
-2.83,20.31,-3.72,-19.85,-4.54,-4.54,9.15,-30.00,14.54,8.62,7.51,14.38,30.00,7.00,21.07,-6.50,-27.59,-18.41,-10.65,8.85,30.00
-3.81,30.00,8.45,-16.77,-8.29,14.18,30.00,-30.00,4.03,-7.81,18.37,-2.40,15.10,4.68,5.64,2.60,-3.51,22.89,3.25,-5.62,-3.06
